pid,Name,Pos,Team,Opp,Score,WL,Season,Playoffs,Min,ChK,ChD,ChA,ChKDA,ChSC,TwrD,TwrA,TwrSC,InhibD,InhibA,CS,CSOpp,CS20,CSOpp20,Jgl,Rvr,DrK,DrA,BrnK,BrnA,G(k)
14963,Taeki 'tukitori' Son,TOP,CRP,MMR,1-0,W,2048,false,36.19459533790876,4,2,8,,,3,5,0,0,1,254,227,125,119,5,2,0,1,0,2,14.445784645560414
13168,Peter 'istariwk' Aarts,JGL,CRP,MMR,1-0,W,2048,false,36.19459533790876,3,1,7,,,0,9,0,0,1,202,144,67,51,101,16,1,1,2,2,14.801552632315698
14010,Jason 'HeremonZ' Fereti,MID,CRP,MMR,1-0,W,2048,false,36.19459533790876,5,0,7,,,3,7,0,1,1,337,271,178,161,4,2,0,1,0,2,16.719995474632405
12651,Jean-Marc 'keldinne' Kesteloot,ADC,CRP,MMR,1-0,W,2048,false,36.19459533790876,2,2,7,,,3,5,0,0,1,323,322,176,181,5,1,0,1,0,2,15.476686569752752
12716,Taeyang 'Andy1993' Kim,SUP,CRP,MMR,1-0,W,2048,false,36.19459533790876,1,0,12,,,0,7,0,0,1,76,42,23,24,0,0,0,1,0,2,9.817205687700142
14829,Jinqiu 'tiberisa' Peng,SUP,CRP,MMR,1-0,W,2048,false,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15393,Thiago 'jeanray1' Rodríguez,TOP,MMR,CRP,0-1,L,2048,false,36.19459533790876,3,3,0,,,2,4,0,0,0,227,254,119,125,9,2,0,2,0,0,12.613470383943941
11975,Wojciech 'gilateur' Witlinski,JGL,MMR,CRP,0-1,L,2048,false,36.19459533790876,0,3,1,,,0,5,0,0,0,144,202,51,67,74,7,2,2,0,0,11.165670163675975
14480,Henrik 'rozle001' Moeller,MID,MMR,CRP,0-1,L,2048,false,36.19459533790876,0,4,3,,,2,6,0,0,0,271,337,161,178,8,1,1,3,0,0,12.89330493524957
13675,Marcel 'Sojimaru' Nahar,ADC,MMR,CRP,0-1,L,2048,false,36.19459533790876,2,3,1,,,2,5,0,0,0,322,323,181,176,10,4,0,2,0,0,14.487381220115429
13054,Hyunjong '0_Nefi_0' Lee,SUP,MMR,CRP,0-1,L,2048,false,36.19459533790876,0,2,3,,,0,5,0,0,0,42,76,24,23,0,0,0,3,0,0,7.711304935249649
15404,Calix 'pullrock' Skouen,SUP,MMR,CRP,0-1,L,2048,false,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13758,Yao 'mouse301' Wang,TOP,RIS,HGE,0-1,L,2048,false,38.24853664361478,1,6,1,,,1,2,0,0,0,204,338,116,158,8,0,0,1,0,1,11.625079665362563
14579,Egehan 'ShocKTeX' Sirin,JGL,RIS,HGE,0-1,L,2048,false,38.24853664361478,3,3,2,,,0,3,0,0,0,204,205,85,52,109,27,1,1,1,1,13.931295699809377
15344,Dylan 'maliburo' Bell,MID,RIS,HGE,0-1,L,2048,false,38.24853664361478,0,3,1,,,2,3,0,0,0,329,344,159,169,10,1,1,1,0,1,14.214027949108948
15127,Hyukjae 'Iwwann88' Cha,ADC,RIS,HGE,0-1,L,2048,false,38.24853664361478,1,4,1,,,1,4,0,0,0,328,344,195,168,11,1,0,0,0,1,14.3757861253406
13981,Seonghwan 'Keddie22' Gu,SUP,RIS,HGE,0-1,L,2048,false,38.24853664361478,1,3,4,,,0,4,0,0,0,72,69,39,18,0,0,0,1,0,1,8.903740544922842
14508,Kwangmin 'Woodarth' Kim,SUP,RIS,HGE,0-1,L,2048,false,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13344,Jerry 'KKKlub55' Ming,ADC,RIS,HGE,0-1,L,2048,false,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13803,Hao 'Woodarth' Zhengdong,TOP,HGE,RIS,1-0,W,2048,false,38.24853664361478,6,0,12,,,2,7,0,0,1,338,204,158,116,13,2,0,2,0,0,16.860174119623224
13881,Seuingmin 'Asparctu' Park,JGL,HGE,RIS,1-0,W,2048,false,38.24853664361478,2,2,12,,,0,6,0,0,0,205,204,52,85,100,6,2,2,0,0,14.292175913938285
8903,Chris 'vJustin_' Danielson,MID,HGE,RIS,1-0,W,2048,false,38.24853664361478,5,0,11,,,3,7,0,1,1,344,329,169,159,6,0,0,2,0,0,16.41192230759572
15220,Minwoo 'lazomazo' Kang,ADC,HGE,RIS,1-0,W,2048,false,38.24853664361478,6,2,10,,,3,5,0,0,0,344,328,168,195,6,2,0,2,0,0,17.106627838865986
13224,Ronnie 'erem1030' Silas,SUP,HGE,RIS,1-0,W,2048,false,38.24853664361478,0,2,17,,,0,7,0,0,1,69,72,18,39,1,0,0,2,0,0,9.3140348021031
12608,Hojung 'Gouveiia' Jo,TOP,CH,EEC,0-1,L,2048,false,35.19706386070289,1,5,1,,,1,2,0,0,0,186,308,125,152,3,0,0,0,0,0,10.266348156217388
14394,Han 'sherlong' Zhengdong,JGL,CH,EEC,0-1,L,2048,false,35.19706386070289,2,4,0,,,0,2,2,0,0,135,204,61,46,75,8,0,0,0,0,10.583491939294916
14672,Yanhao 'Mystugan' Ming,MID,CH,EEC,0-1,L,2048,false,35.19706386070289,1,6,2,,,2,2,0,0,0,231,351,136,188,4,0,0,0,0,0,11.445862345397378
14376,Baris 'Neivas10' Kilicli,ADC,CH,EEC,0-1,L,2048,false,35.19706386070289,3,5,3,,,2,3,0,0,0,283,307,176,155,5,0,0,0,0,0,12.940863850703511
14755,Zhizhi 'Jamal123' Zhengdong,SUP,CH,EEC,0-1,L,2048,false,35.19706386070289,1,4,6,,,0,4,0,0,0,66,102,43,18,1,0,0,0,0,0,7.999543264786612
14716,Wooyoung 'ZARAKIn1' Kim,TOP,CH,EEC,0-1,L,2048,false,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14958,Ted 'Logernus' Meschery,TOP,CH,EEC,0-1,L,2048,false,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12133,Dongwon 'davegold' Choi,TOP,EEC,CH,1-0,W,2048,false,35.19706386070289,8,0,10,,,2,7,-2,0,1,308,186,152,125,12,7,0,2,0,2,16.738273436127464
13804,Tang 'Tiberyan' Yuchen,JGL,EEC,CH,1-0,W,2048,false,35.19706386070289,5,1,10,,,0,3,0,0,1,204,135,46,61,89,4,2,2,1,1,15.031523990058151
14714,Wang 'Robyyb79' Wang,MID,EEC,CH,1-0,W,2048,false,35.19706386070289,7,0,10,,,3,5,0,1,1,351,231,188,136,9,3,0,1,1,2,17.636583534351395
14002,Chulsoon 'ghostkot' Han,ADC,EEC,CH,1-0,W,2048,false,35.19706386070289,4,5,10,,,2,5,0,0,1,307,283,155,176,5,0,1,1,0,1,15.859472489666809
15491,Zhou 'Revenant' Qi,SUP,EEC,CH,1-0,W,2048,false,35.19706386070289,0,2,19,,,0,6,0,0,1,102,66,18,43,0,0,0,3,0,2,10.453150728347433
13342,Dong 'runecard' Jianghua,TOP,AM,EGA,1-0,W,2048,false,35.221152520778034,5,1,8,,,2,5,0,0,1,258,224,123,131,5,3,0,2,0,0,14.552020652004797
14524,Benson 'petivok2' Tapak,JGL,AM,EGA,1-0,W,2048,false,35.221152520778034,3,1,8,,,0,7,0,0,1,182,150,68,47,91,16,2,2,1,1,13.833897297104796
14498,Seunghwan 'SxolaRe1' Lee,MID,AM,EGA,1-0,W,2048,false,35.221152520778034,6,2,11,,,3,5,0,1,1,321,267,177,165,8,5,0,2,0,1,16.400638580920482
14221,Stian 'edicagim' Berg,ADC,AM,EGA,1-0,W,2048,false,35.221152520778034,7,2,8,,,3,5,0,0,1,325,330,176,179,7,1,0,2,0,0,16.23533401247271
15401,Federico 'Paxvera' Chiera,SUP,AM,EGA,1-0,W,2048,false,35.221152520778034,0,0,18,,,0,8,0,0,1,148,33,73,20,0,0,0,2,0,0,11.114277705546078
13581,John 'arapis13' Jianiyou,TOP,EGA,AM,0-1,L,2048,false,35.221152520778034,0,3,2,,,1,0,0,0,0,224,258,131,123,6,2,0,0,0,0,11.01703119224341
15290,Sungjong 'ghjkl462' Lee,JGL,EGA,AM,0-1,L,2048,false,35.221152520778034,0,2,2,,,0,3,0,0,0,150,182,47,68,76,7,0,0,0,0,10.649031192243422
14403,Vlad 'Jimwayne' Motovilov,MID,EGA,AM,0-1,L,2048,false,35.221152520778034,3,5,1,,,1,2,0,0,0,267,321,165,177,7,0,0,0,0,0,12.532453041826711
15178,Valentin 'Darkwing' Papadopoulos,ADC,EGA,AM,0-1,L,2048,false,35.221152520778034,3,4,0,,,2,3,0,0,0,330,325,179,176,5,1,0,0,0,0,14.020832851524219
13939,Alex 'Dherolan' Rumph,SUP,EGA,AM,0-1,L,2048,false,35.221152520778034,0,7,3,,,0,3,0,0,0,33,148,20,73,0,0,1,1,0,0,6.850890877532075
14488,Sangyong 'Balisong' Hong,TOP,FURY,DCC,0-1,L,2048,false,36.610211306021164,0,4,2,,,1,3,1,0,0,217,282,137,131,5,0,0,1,0,0,11.052922687399844
14827,Yoonyoung 'Dahnavan' Lee,JGL,FURY,DCC,0-1,L,2048,false,36.610211306021164,2,6,0,,,0,2,0,0,0,110,287,49,100,61,5,1,1,0,0,10.115936757518861
11994,Ty 'krFlame' Benayad-Cherif,MID,FURY,DCC,0-1,L,2048,false,36.610211306021164,3,5,0,,,2,1,0,0,0,261,331,161,154,2,1,0,0,0,0,12.73852457112715
13137,Logan 'Mageban3' Ming,ADC,FURY,DCC,0-1,L,2048,false,36.610211306021164,2,3,0,,,1,3,0,0,0,326,324,192,148,7,1,0,0,0,0,13.961566556502095
15425,Dongha 'Gavorial' Ji,SUP,FURY,DCC,0-1,L,2048,false,36.610211306021164,0,4,3,,,0,2,0,0,0,89,86,42,20,0,0,0,1,0,0,8.256880490026388
15110,Nick 'Mewlink2' Schaffartzik,TOP,DCC,FURY,1-0,W,2048,false,36.610211306021164,4,0,12,,,3,6,0,0,1,282,217,131,137,8,0,0,2,0,2,15.451664380392721
13550,Federico 'Kogehorn' Ranocchi,JGL,DCC,FURY,1-0,W,2048,false,36.610211306021164,7,0,14,,,0,8,0,0,1,287,110,100,49,133,19,2,2,2,2,19.127766770830366
12580,Andre 'tukitori' Giovannoni,MID,DCC,FURY,1-0,W,2048,false,36.610211306021164,3,1,16,,,3,5,0,1,1,331,261,154,161,5,4,0,1,0,2,16.465835872728885
10178,Heiko 'Smash963' Djedovic,ADC,DCC,FURY,1-0,W,2048,false,36.610211306021164,8,2,8,,,3,5,-1,0,1,324,326,148,192,5,1,0,1,0,1,17.708118681892707
14554,Seokmin 'Yukiyuri' Yoo,SUP,DCC,FURY,1-0,W,2048,false,36.610211306021164,0,4,18,,,0,7,0,0,1,86,89,20,42,0,0,0,2,0,1,10.344387304713795
14460,Noah 'LeoFANOG' Mushidi,TOP,GG,JST,0-1,L,2048,false,32.81192733960051,2,3,5,,,1,3,0,0,0,236,226,161,115,8,2,0,0,0,0,11.657641869403777
14868,Justin 'iTzsaizu' Haymond,JGL,GG,JST,0-1,L,2048,false,32.81192733960051,1,5,1,,,0,2,0,0,0,135,246,70,96,67,6,0,0,0,0,9.82168487325576
15136,Joost 'Gilictic' DeFares,MID,GG,JST,0-1,L,2048,false,32.81192733960051,2,3,1,,,1,2,0,0,0,268,307,185,169,6,1,0,0,0,0,11.782600180088886
11945,Ziming 'Cedricqm' Zhengdong,ADC,GG,JST,0-1,L,2048,false,32.81192733960051,2,2,0,,,2,2,-1,0,0,313,322,197,184,8,0,0,0,0,0,12.860709791714688
13935,Jamel 'NekoMoep' Tabuse,SUP,GG,JST,0-1,L,2048,false,32.81192733960051,1,6,2,,,0,2,0,0,0,43,130,32,52,0,0,0,0,0,0,6.662087330300313
14349,Han 'BoreThem' Jianghua,TOP,JST,GG,1-0,W,2048,false,32.81192733960051,5,3,8,,,2,7,0,0,1,226,236,115,161,6,1,0,1,0,0,13.3693151628066
13618,Seungjun 'elsieeve' Suk,JGL,JST,GG,1-0,W,2048,false,32.81192733960051,5,1,8,,,0,5,0,0,1,246,135,96,70,114,14,2,2,1,1,15.962496126437513
13635,Chris 'bialymis' Peng,MID,JST,GG,1-0,W,2048,false,32.81192733960051,5,1,7,,,3,4,0,1,1,307,268,169,185,6,4,0,2,0,1,15.348100211333438
11733,Tomas 'Zietster' Mbamalu,ADC,JST,GG,1-0,W,2048,false,32.81192733960051,4,1,8,,,3,7,1,0,1,322,313,184,197,6,0,1,3,0,1,15.270860825717131
13601,James 'Zanzibar' Brewe,SUP,JST,GG,1-0,W,2048,false,32.81192733960051,0,2,15,,,0,7,0,0,1,130,43,52,32,0,0,0,3,0,1,10.305135296923467
13705,Kwangsuk 'iamZHV' Kim,TOP,TUN,SBS,1-0,W,2048,false,38.1140313533238,16,0,9,,,2,5,-1,0,1,350,190,147,117,14,4,0,2,0,1,20.629328699002183
12895,Thuáan 'tinkeras' Trần,JGL,TUN,SBS,1-0,W,2048,false,38.1140313533238,5,1,15,,,0,6,0,0,1,249,154,49,69,112,7,1,1,1,1,17.306276454731293
15455,Jinsung 'V0YAFLEX' Jang,MID,TUN,SBS,1-0,W,2048,false,38.1140313533238,4,1,19,,,3,7,0,1,1,336,282,144,173,6,2,0,1,0,1,17.003281907637053
13191,Youngjun 'furihata' Kim,ADC,TUN,SBS,1-0,W,2048,false,38.1140313533238,3,0,18,,,3,7,0,0,1,405,268,189,154,4,2,1,2,0,1,17.985841569733363
13645,Joaquin 'patpat44' González,SUP,TUN,SBS,1-0,W,2048,false,38.1140313533238,1,1,25,,,0,8,0,0,1,107,48,33,14,0,0,0,2,0,1,11.430614354746417
14373,Doyul 'cazcappy' Son,TOP,SBS,TUN,0-1,L,2048,false,38.1140313533238,1,8,0,,,1,1,0,0,0,190,350,117,147,5,0,0,0,0,1,11.165318328451175
13670,Jeno 'tbone118' Yun,JGL,SBS,TUN,0-1,L,2048,false,38.1140313533238,0,5,1,,,0,5,1,0,0,154,249,69,49,84,11,1,1,1,1,11.6652054273085
12535,Zhu 'cheezyer' Jianlian,MID,SBS,TUN,0-1,L,2048,false,38.1140313533238,1,5,1,,,2,2,0,0,0,282,336,173,144,5,0,0,1,0,1,13.399615107046552
13870,Youngwoong 'Mychichi' Lee,ADC,SBS,TUN,0-1,L,2048,false,38.1140313533238,1,6,0,,,2,2,0,0,0,268,405,154,189,4,1,0,1,0,1,12.844821709234282
12237,Shinwook 'jamegree' Oh,SUP,SBS,TUN,0-1,L,2048,false,38.1140313533238,0,5,3,,,0,4,0,0,0,48,107,14,33,0,0,0,1,0,1,7.9749635177326805
14548,Alex 'evil1212' Broekhoff,TOP,OCE,FJC,1-0,W,2048,false,44.19454118991466,6,1,13,,,2,7,0,0,1,348,280,135,142,10,3,0,3,0,2,19.037255570385945
14023,Rojas 'Kahlewoo' Jiménez,JGL,OCE,FJC,1-0,W,2048,false,44.19454118991466,6,2,12,,,0,4,0,0,1,305,197,74,52,154,29,2,2,2,2,21.03373476498537
13644,Jihoon 'Jomain12' Lee,MID,OCE,FJC,1-0,W,2048,false,44.19454118991466,7,2,11,,,3,6,0,1,1,375,342,147,160,11,5,0,3,0,2,20.09626400945021
15474,Jonathan 'kuxadow1' Belser,ADC,OCE,FJC,1-0,W,2048,false,44.19454118991466,5,1,11,,,3,4,0,0,1,434,348,189,147,13,4,1,3,0,2,20.530602492810363
14352,Sungjae 'chichoma' Jo,SUP,OCE,FJC,1-0,W,2048,false,44.19454118991466,0,1,18,,,0,7,0,0,1,104,59,16,23,0,0,0,3,0,2,11.938107701678108
15146,Changwoo 'TFBDash' Jo,TOP,FJC,OCE,0-1,L,2048,false,44.19454118991466,0,5,6,,,1,2,0,0,0,280,348,142,135,3,0,1,2,0,0,13.811871221977002
14014,Ted 'Denito47' Jianghua,JGL,FJC,OCE,0-1,L,2048,false,44.19454118991466,1,5,4,,,0,1,0,0,0,197,305,52,74,98,5,1,1,0,0,13.968286995356127
14105,K.J. 'virgilus' Watanabe,MID,FJC,OCE,0-1,L,2048,false,44.19454118991466,3,4,4,,,2,2,0,0,0,342,375,160,147,9,0,0,0,0,0,16.04754409791614
14601,Jamel 'shan5126' Smith,ADC,FJC,OCE,0-1,L,2048,false,44.19454118991466,3,6,2,,,1,2,0,0,0,348,434,147,189,9,2,0,0,0,0,16.233322288596753
13727,Yuta 'Dodgerza' Matsui,SUP,FJC,OCE,0-1,L,2048,false,44.19454118991466,0,4,6,,,0,4,0,0,0,59,104,23,16,0,0,0,2,0,0,8.89587122197709
11535,Dong 'Tilman44' Shang,TOP,THB,DG,1-0,W,2048,false,31.358942679066434,7,2,5,,,3,6,0,0,1,230,206,109,165,11,4,1,2,0,1,13.85542887039066
12265,Ted 'Deidrick' Yuchen,JGL,THB,DG,1-0,W,2048,false,31.358942679066434,3,0,9,,,0,8,0,0,0,190,114,58,54,97,10,1,1,1,1,13.686599114430368
13724,Kent 'Juhler17' Meschery,MID,THB,DG,1-0,W,2048,false,31.358942679066434,2,1,7,,,3,7,0,1,1,267,278,157,178,4,1,0,1,0,1,13.292455134797468
12957,Yi 'Zigfried' Ming,ADC,THB,DG,1-0,W,2048,false,31.358942679066434,3,0,6,,,3,5,0,0,1,325,248,194,174,5,0,0,1,0,0,14.830221371340716
12449,Ji 'tukitori' Yuyang,SUP,THB,DG,1-0,W,2048,false,31.358942679066434,1,0,12,,,0,7,0,0,1,95,31,59,19,0,0,0,2,0,0,9.371103959421113
14168,Ungsiik 'zanionDK' Moon,TOP,DG,THB,0-1,L,2048,false,31.358942679066434,2,4,0,,,1,2,0,0,0,206,230,165,109,10,1,0,0,0,0,10.156515840038383
12996,Jinsung 'FairH2O' Seo,JGL,DG,THB,0-1,L,2048,false,31.358942679066434,0,2,2,,,0,2,0,0,0,114,190,54,58,66,9,0,0,0,0,8.845378960009606
14027,Sun 'corasa60' Jianlian,MID,DG,THB,0-1,L,2048,false,31.358942679066434,1,2,1,,,1,3,0,0,0,278,267,178,157,7,1,0,0,0,0,11.497758484132127
15540,Xu 'thybeast' Delong,ADC,DG,THB,0-1,L,2048,false,31.358942679066434,0,4,0,,,1,3,0,0,0,248,325,174,194,8,3,0,0,0,0,10.65099999999998
13755,Zhizhi 'GoldbÃ¤r' Delong,SUP,DG,THB,0-1,L,2048,false,31.358942679066434,0,4,2,,,0,3,0,0,0,31,95,19,59,0,0,0,0,0,0,5.830620475877472
13384,Danh 'zguriman' Trần,SUP,DG,THB,0-1,L,2048,false,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15056,Yanhao 'gunsline' Zhelin,TOP,CLW,RVG,0-1,L,2048,false,36.91118978964504,0,6,2,,,1,2,0,0,0,186,319,106,149,7,1,0,1,0,0,10.459539031468482
13890,Josh 'pecellin' Day,JGL,CLW,RVG,0-1,L,2048,false,36.91118978964504,1,6,0,,,0,1,0,0,0,131,309,42,84,70,0,0,0,0,0,10.559774005869613
13307,Jeunguk 'drakemfk' Lee,MID,CLW,RVG,0-1,L,2048,false,36.91118978964504,1,5,1,,,1,2,0,0,0,265,352,151,169,3,0,2,2,0,0,12.184989423774867
12974,Jonathan 'spextrum' Yuchen,ADC,CLW,RVG,0-1,L,2048,false,36.91118978964504,1,6,0,,,1,2,0,0,0,271,388,148,186,5,0,0,0,0,0,12.42397765000542
14239,Xu 'Polakken' Zhang,SUP,CLW,RVG,0-1,L,2048,false,36.91118978964504,0,4,3,,,0,2,0,0,0,37,101,13,15,0,0,0,2,0,0,7.100670329393145
14697,Ajay 'luable21' Chang,TOP,RVG,CLW,1-0,W,2048,false,36.91118978964504,7,0,9,,,3,6,0,0,1,319,186,149,106,12,1,0,1,0,2,17.098741115136853
13375,Gabriel 'paulaa97' Castro,JGL,RVG,CLW,1-0,W,2048,false,36.91118978964504,10,1,9,,,0,8,0,0,1,309,131,84,42,150,28,1,1,2,2,20.230242867641632
12968,Taehoon 'shockeri' Song,MID,RVG,CLW,1-0,W,2048,false,36.91118978964504,4,1,12,,,3,5,0,1,1,352,265,169,151,14,4,0,0,0,2,17.196923555630736
12271,Santiago 'Viperoon' González,ADC,RVG,CLW,1-0,W,2048,false,36.91118978964504,6,0,10,,,2,5,0,0,1,388,271,186,148,10,3,0,0,0,1,18.139496133974262
15249,Sun 'Robdirob' Hu,SUP,RVG,CLW,1-0,W,2048,false,36.91118978964504,0,1,20,,,0,6,0,0,1,101,37,15,13,0,0,0,1,0,1,10.721092148927857
13708,Max 'hazard13' Peng,JGL,RVG,CLW,1-0,W,2048,false,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14033,Baylor 'twinrova' Holden,TOP,TUR,LTS,0-1,L,2048,false,38.284335223562216,1,4,4,,,1,2,0,0,0,235,263,123,129,12,1,0,0,0,0,12.357413026842533
13165,Okben 'Xiantrax' Gulaslan,JGL,TUR,LTS,0-1,L,2048,false,38.284335223562216,2,2,4,,,0,3,0,0,0,201,170,72,58,101,13,0,0,0,0,13.386698300762475
14719,Carl 'joac1120' Markusson,MID,TUR,LTS,0-1,L,2048,false,38.284335223562216,3,4,3,,,2,3,0,0,0,293,344,153,189,6,0,0,0,0,0,14.03626411848309
13088,Woobum 'MoeKyun' Song,ADC,TUR,LTS,0-1,L,2048,false,38.284335223562216,2,1,5,,,2,3,0,0,0,350,352,185,182,3,0,0,0,0,0,14.908894229333375
15426,Eunkwang 'OPnerfOP' Kim,SUP,TUR,LTS,0-1,L,2048,false,38.284335223562216,0,1,6,,,0,4,0,0,0,36,63,21,28,0,0,1,1,0,0,7.54267725136195
13410,Melih 'Yamagata' Sonmez,ADC,TUR,LTS,0-1,L,2048,false,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13829,Rojas 'ragnaxas' Jiménez,TOP,LTS,TUR,1-0,W,2048,false,38.284335223562216,5,2,7,,,3,6,0,0,1,263,235,129,123,6,2,1,3,0,2,15.69990546390897
15052,Ascázubi 'therasot' Mora,JGL,LTS,TUR,1-0,W,2048,false,38.284335223562216,1,2,5,,,0,7,0,0,0,170,201,58,72,89,6,1,1,2,2,13.788986820305198
14146,Martínez 'thershey' López,MID,LTS,TUR,1-0,W,2048,false,38.284335223562216,3,2,5,,,3,9,0,1,1,344,293,189,153,3,1,0,2,0,1,16.470286191122643
13041,Sanghyeon 'Skanning' Son,ADC,LTS,TUR,1-0,W,2048,false,38.284335223562216,2,2,5,,,3,8,0,0,0,352,350,182,185,8,1,1,2,0,1,16.75769314726441
13161,Alvarez 'spikesar' Ortega,SUP,LTS,TUR,1-0,W,2048,false,38.284335223562216,1,0,10,,,0,8,0,0,1,63,36,28,21,0,0,0,3,0,2,10.237002151930254
13242,Derrick 'raiyoken' Standhardinger,TOP,LTS,TUR,1-0,W,2048,false,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14564,Juan 'MemeL0rd' Osimani,MID,LTS,TUR,1-0,W,2048,false,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13718,Jef 'ImmaLama' Massot,TOP,STT,ZRF,1-0,W,2048,false,33.00784415202202,4,1,7,,,2,6,0,0,1,225,231,133,142,3,2,0,0,0,0,12.91926437474212
13607,Tom 'GeistFHZ' Zhao,JGL,STT,ZRF,1-0,W,2048,false,33.00784415202202,2,1,6,,,0,7,0,0,1,197,138,49,56,104,21,1,1,0,0,13.07183485629644
14893,Yao 'Calidrin' Yue,MID,STT,ZRF,1-0,W,2048,false,33.00784415202202,5,0,6,,,3,6,0,1,1,309,276,171,173,11,6,0,2,0,0,14.857437953047778
15184,Jaeoh 'Nickmonn' Park,ADC,STT,ZRF,1-0,W,2048,false,33.00784415202202,3,0,4,,,2,5,0,0,1,328,257,175,168,10,2,1,1,0,0,14.548851396764407
13746,Duo 'RotStern' Fangyu,SUP,STT,ZRF,1-0,W,2048,false,33.00784415202202,0,3,8,,,0,5,-1,0,1,93,91,32,42,0,0,0,1,0,0,8.55704036771824
14232,Kevin 'redadkai' Larsen,TOP,ZRF,STT,0-1,L,2048,false,33.00784415202202,3,2,1,,,1,3,0,0,0,231,225,142,133,5,0,0,1,0,0,12.069545291684687
15392,Max '11thHour' Zhengdong,JGL,ZRF,STT,0-1,L,2048,false,33.00784415202202,2,3,1,,,0,2,1,0,0,138,197,56,49,67,11,1,1,1,1,10.66627104172573
15374,Dong 'Link0611' Hanlin,MID,ZRF,STT,0-1,L,2048,false,33.00784415202202,0,1,1,,,2,2,0,0,0,276,309,173,171,8,1,0,1,0,1,12.201507512799799
12829,Juan 'TheOBJop' Moltedo,ADC,ZRF,STT,0-1,L,2048,false,33.00784415202202,0,4,0,,,1,1,0,0,0,257,328,168,175,3,1,0,1,0,1,11.585999999999968
15171,Donghyun 'NubishMH' Kim,SUP,ZRF,STT,0-1,L,2048,false,33.00784415202202,0,4,3,,,0,3,0,0,0,91,93,42,32,0,0,0,1,0,1,8.095889995543205
15205,Zhu 'WolfClaw' Hu,TOP,TTD,CC,0-1,L,2048,false,35.794152864815125,2,2,5,,,1,3,0,0,0,273,271,139,142,11,2,0,0,0,0,13.281585032117778
12239,Justin 'Odins007' Santos,JGL,TTD,CC,0-1,L,2048,false,35.794152864815125,2,3,1,,,0,3,-1,0,0,128,238,61,76,74,6,0,0,0,0,10.821999017113109
14842,Yuta 'powerwam' Tabuse,MID,TTD,CC,0-1,L,2048,false,35.794152864815125,3,4,1,,,2,3,0,0,0,275,344,169,176,9,3,1,1,0,0,13.16191996274125
15216,Jinqiu 'Veiskryd' Yuyang,ADC,TTD,CC,0-1,L,2048,false,35.794152864815125,0,2,2,,,2,4,0,0,0,338,366,174,189,8,1,0,0,0,0,13.784252436117297
13405,Yao 'DeadTaco' Yong,SUP,TTD,CC,0-1,L,2048,false,35.794152864815125,0,4,5,,,0,4,0,0,0,74,98,17,55,0,0,0,1,0,0,8.077878453986434
13689,Sun 'Face1ess' Fu,TOP,CC,TTD,1-0,W,2048,false,35.794152864815125,0,2,7,,,3,6,0,0,1,271,273,142,139,5,1,0,2,0,1,13.622930684322835
14913,Max 'lucasw89' Wang,JGL,CC,TTD,1-0,W,2048,false,35.794152864815125,6,0,1,,,0,8,0,0,1,238,128,76,61,127,32,2,2,1,1,16.31839447461404
14044,Yi 'Queso15x' Meschery,MID,CC,TTD,1-0,W,2048,false,35.794152864815125,5,1,2,,,3,6,1,1,1,344,275,176,169,6,2,0,2,0,1,16.5827279919813
14020,Zhu 'lomerisa' Fan,ADC,CC,TTD,1-0,W,2048,false,35.794152864815125,3,1,4,,,3,6,0,0,1,366,338,189,174,11,4,0,2,0,1,16.26035609516714
15254,Lin 'TequiiLa' Peng,SUP,CC,TTD,1-0,W,2048,false,35.794152864815125,1,3,10,,,0,7,0,0,1,98,74,55,17,0,0,0,2,0,1,10.194331471951868
13650,Andrei 'Keuthony' Dela Cruz,ADC,CC,TTD,1-0,W,2048,false,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12481,Lin 'DaxReece' Tang,TOP,SYG,XTC,1-0,W,2048,false,40.86698682274401,3,4,7,,,3,7,0,0,1,246,293,111,149,6,1,0,2,0,2,15.27816210546815
15188,Zou 'zorrlost' Shang,JGL,SYG,XTC,1-0,W,2048,false,40.86698682274401,3,0,7,,,0,7,0,0,1,246,148,51,56,138,17,2,2,2,2,17.60356171179459
13090,K.J. 'Flamus78' Watanabe,MID,SYG,XTC,1-0,W,2048,false,40.86698682274401,4,1,5,,,3,7,0,1,1,358,372,171,179,11,3,1,3,0,2,17.88156318487241
